page   num  type   width height color comp bpc  enc interp  object ID x-ppi y-ppi size ratio
  53  1656 image      53    53  icc     3   8  jpeg   no       440  0   150   150  965B  11%
  53  1657 smask      72    72  gray    1   8  image  no       440  0   203   203  602B  12%
  53  1658 image    1670  1173  icc     3   8  jpeg   no      2512  0   150   150 9239B 0.2%
  53  1659 smask    1670  1173  gray    1   8  jpeg   no      2512  0   150   150 10.9K 0.6%
  53  1660 image     747   609  icc     3   8  jpeg   no      2515  0   108   108 50.8K 3.8%
  53  1661 image     747   609  icc     3   8  jpeg   no      2515  0   108   108 50.8K 3.8%
  53  1662 image      66    66  icc     3   8  jpeg   no      2520  0   151   151 1093B 8.4%
  53  1663 smask      66    66  gray    1   8  image  no      2520  0   151   151  415B 9.5%
  53  1664 image      66    66  icc     3   8  jpeg   no      2523  0   151   151 1207B 9.2%
  53  1665 smask      66    66  gray    1   8  image  no      2523  0   151   151  612B  14%
  53  1666 image      66    66  icc     3   8  jpeg   no      2526  0   151   151 1216B 9.3%
  53  1667 smask      66    66  gray    1   8  image  no      2526  0   151   151  612B  14%
  53  1668 image     216   133  icc     3   8  jpeg   no      2532  0   150   150 2579B 3.0%
  53  1669 smask     216   133  gray    1   8  image  no      2532  0   150   150 1225B 4.3%
  53  1670 image     333   193  icc     3   8  jpeg   no      2535  0   110   110 6846B 3.6%
  53  1671 image      66    66  icc     3   8  jpeg   no      2520  0   151   151 1093B 8.4%
  53  1672 smask      66    66  gray    1   8  image  no      2520  0   151   151  415B 9.5%
  53  1673 image      66    66  icc     3   8  jpeg   no      2523  0   151   151 1207B 9.2%
  53  1674 smask      66    66  gray    1   8  image  no      2523  0   151   151  612B  14%
  53  1675 image      66    66  icc     3   8  jpeg   no      2526  0   151   151 1216B 9.3%
  53  1676 smask      66    66  gray    1   8  image  no      2526  0   151   151  612B  14%
  53  1677 image     203   127  icc     3   8  jpeg   no      2540  0   150   151 2254B 2.9%
  53  1678 smask     203   127  gray    1   8  image  no      2540  0   150   151 1065B 4.1%
  53  1679 image    1155   893  icc     3   8  jpeg   no      2546  0   113   113 63.2K 2.1%
  53  1680 smask    1155   893  gray    1   8  jpeg   no      2546  0   113   113 29.4K 2.9%
  53  1681 image      66    66  icc     3   8  jpeg   no      2520  0   151   151 1093B 8.4%
  53  1682 smask      66    66  gray    1   8  image  no      2520  0   151   151  415B 9.5%
  53  1683 image      66    66  icc     3   8  jpeg   no      2523  0   151   151 1207B 9.2%
  53  1684 smask      66    66  gray    1   8  image  no      2523  0   151   151  612B  14%
  53  1685 image      66    66  icc     3   8  jpeg   no      2526  0   151   151 1216B 9.3%
  53  1686 smask      66    66  gray    1   8  image  no      2526  0   151   151  612B  14%
  53  1687 image     205   133  icc     3   8  jpeg   no      2552  0   150   150 2584B 3.2%
  53  1688 smask     205   133  gray    1   8  image  no      2552  0   150   150 1212B 4.4%
  53  1689 image     315   206  icc     3   8  jpeg   no      2558  0   116   116 12.6K 6.6%
  53  1690 smask     315   206  gray    1   8  jpeg   no      2558  0   116   116 1505B 2.3%
  53  1691 image      66    66  icc     3   8  jpeg   no      2520  0   151   151 1093B 8.4%
  53  1692 smask      66    66  gray    1   8  image  no      2520  0   151   151  415B 9.5%
  53  1693 image      66    66  icc     3   8  jpeg   no      2523  0   151   151 1207B 9.2%
  53  1694 smask      66    66  gray    1   8  image  no      2523  0   151   151  612B  14%
  53  1695 image      66    66  icc     3   8  jpeg   no      2526  0   151   151 1216B 9.3%
  53  1696 smask      66    66  gray    1   8  image  no      2526  0   151   151  612B  14%
  53  1697 image     209   134  icc     3   8  jpeg   no      2564  0   150   150 2491B 3.0%
  53  1698 smask     209   134  gray    1   8  image  no      2564  0   150   150 1176B 4.2%
  53  1699 image    1016   632  icc     3   8  jpeg   no      2567  0   108   108 66.1K 3.5%
  53  1700 image     220   147  icc     3   8  jpeg   no      2271  0   134   134 5816B 6.0%
  53  1701 smask     220   147  gray    1   8  jpeg   no      2271  0   134   134 4812B  15%
  54  1702 image    1167   306  icc     3   8  jpeg   no      1559  0   150   150 2401B 0.2%
  54  1703 smask    1167   306  gray    1   8  image  no      1559  0   150   150 1629B 0.5%
  54  1704 image      53    53  icc     3   8  jpeg   no       443  0   150   150 1028B  12%
  54  1705 smask      72    72  gray    1   8  image  no       443  0   203   203  602B  12%
  54  1706 image      53    53  icc     3   8  jpeg   no      2181  0   150   150 1016B  12%
  54  1707 smask      72    72  gray    1   8  image  no      2181  0   203   203  602B  12%
  54  1708 image      53    53  icc     3   8  jpeg   no       449  0   150   150 1007B  12%
  54  1709 smask      72    72  gray    1   8  image  no       449  0   203   203  602B  12%
  54  1710 image      72    72  icc     3   8  jpeg   no       452  0   203   203 1362B 8.8%
  54  1711 smask      72    72  gray    1   8  image  no       452  0   203   203  602B  12%
  54  1712 image      53    53  icc     3   8  jpeg   no      1348  0   150   150  976B  12%
  54  1713 smask      72    72  gray    1   8  image  no      1348  0   203   203  602B  12%
  54  1714 image      53    53  icc     3   8  jpeg   no       440  0   150   150  965B  11%
  54  1715 smask      72    72  gray    1   8  image  no       440  0   203   203  602B  12%
  54  1716 image    1670  1173  icc     3   8  jpeg   no      2597  0   150   150 5641B 0.1%
  54  1717 smask    1670  1173  gray    1   8  jpeg   no      2597  0   150   150 8701B 0.4%
  54  1718 image    1188   918  icc     3   8  jpeg   no      2603  0   108   108 47.2K 1.5%
  54  1719 smask    1188   918  gray    1   8  jpeg   no      2603  0   108   108 11.6K 1.1%
  54  1720 image      66    66  icc     3   8  jpeg   no      2520  0   151   151 1093B 8.4%
  54  1721 smask      66    66  gray    1   8  image  no      2520  0   151   151  415B 9.5%
  54  1722 image      66    66  icc     3   8  jpeg   no      2523  0   151   151 1207B 9.2%
  54  1723 smask      66    66  gray    1   8  image  no      2523  0   151   151  612B  14%
  54  1724 image      66    66  icc     3   8  jpeg   no      2526  0   151   151 1216B 9.3%
  54  1725 smask      66    66  gray    1   8  image  no      2526  0   151   151  612B  14%
  54  1726 image     205   134  icc     3   8  jpeg   no      2609  0   150   150 2590B 3.1%
  54  1727 smask     205   134  gray    1   8  image  no      2609  0   150   150 1154B 4.2%
  54  1728 image    1016   632  icc     3   8  jpeg   no      2567  0   108   108 66.1K 3.5%
  54  1729 image      66    66  icc     3   8  jpeg   no      2520  0   151   151 1093B 8.4%
  54  1730 smask      66    66  gray    1   8  image  no      2520  0   151   151  415B 9.5%
  54  1731 image      66    66  icc     3   8  jpeg   no      2523  0   151   151 1207B 9.2%
  54  1732 smask      66    66  gray    1   8  image  no      2523  0   151   151  612B  14%
  54  1733 image      66    66  icc     3   8  jpeg   no      2526  0   151   151 1216B 9.3%
  54  1734 smask      66    66  gray    1   8  image  no      2526  0   151   151  612B  14%
  54  1735 image     214   133  icc     3   8  jpeg   no      2615  0   150   150 2515B 2.9%
  54  1736 smask     214   133  gray    1   8  image  no      2615  0   150   150 1132B 4.0%
  54  1737 image    1016   632  icc     3   8  jpeg   no      2567  0   108   108 66.1K 3.5%
  54  1738 image      66    66  icc     3   8  jpeg   no      2520  0   151   151 1093B 8.4%
  54  1739 smask      66    66  gray    1   8  image  no      2520  0   151   151  415B 9.5%
  54  1740 image      66    66  icc     3   8  jpeg   no      2523  0   151   151 1207B 9.2%
  54  1741 smask      66    66  gray    1   8  image  no      2523  0   151   151  612B  14%
  54  1742 image      66    66  icc     3   8  jpeg   no      2526  0   151   151 1216B 9.3%
  54  1743 smask      66    66  gray    1   8  image  no      2526  0   151   151  612B  14%
  54  1744 image     203   133  icc     3   8  jpeg   no      2621  0   150   150 2385B 2.9%
  54  1745 smask     203   133  gray    1   8  image  no      2621  0   150   150 1032B 3.8%
  54  1746 image    1016   632  icc     3   8  jpeg   no      2567  0   108   108 66.1K 3.5%
  54  1747 image      66    66  icc     3   8  jpeg   no      2520  0   151   151 1093B 8.4%
  54  1748 smask      66    66  gray    1   8  image  no      2520  0   151   151  415B 9.5%
  54  1749 image      66    66  icc     3   8  jpeg   no      2523  0   151   151 1207B 9.2%
  54  1750 smask      66    66  gray    1   8  image  no      2523  0   151   151  612B  14%
  54  1751 image      66    66  icc     3   8  jpeg   no      2526  0   151   151 1216B 9.3%
  54  1752 smask      66    66  gray    1   8  image  no      2526  0   151   151  612B  14%
  54  1753 image     205   133  icc     3   8  jpeg   no      2552  0   150   150 2584B 3.2%
  54  1754 smask     205   133  gray    1   8  image  no      2552  0   150   150 1212B 4.4%
  54  1755 image    1170   709  icc     3   8  jpeg   no      2624  0   123   123 73.2K 3.0%
  54  1756 image     125    59  icc     3   8  image  no      2630  0   150   149  256B 1.2%
  54  1757 smask     125    59  gray    1   8  image  no      2630  0   150   149   81B 1.1%
  54  1758 image      66    66  icc     3   8  jpeg   no      2520  0   151   151 1093B 8.4%
  54  1759 smask      66    66  gray    1   8  image  no      2520  0   151   151  415B 9.5%
  54  1760 image      66    66  icc     3   8  jpeg   no      2523  0   151   151 1207B 9.2%
  54  1761 smask      66    66  gray    1   8  image  no      2523  0   151   151  612B  14%
  54  1762 image      66    66  icc     3   8  jpeg   no      2526  0   151   151 1216B 9.3%
  54  1763 smask      66    66  gray    1   8  image  no      2526  0   151   151  612B  14%
  54  1764 image     216   134  icc     3   8  jpeg   no      2635  0   150   150 2350B 2.7%
  54  1765 smask     216   134  gray    1   8  image  no      2635  0   150   150 1083B 3.7%
  54  1766 image    1170   709  icc     3   8  jpeg   no      2624  0   111   111 73.2K 3.0%
  54  1767 image     220   147  icc     3   8  jpeg   no      2271  0   134   134 5816B 6.0%
  54  1768 smask     220   147  gray    1   8  jpeg   no      2271  0   134   134 4812B  15%
  55  1769 image    1167   306  icc     3   8  jpeg   no      1559  0   150   150 2401B 0.2%
  55  1770 smask    1167   306  gray    1   8  image  no      1559  0   150   150 1629B 0.5%
  55  1771 image      53    53  icc     3   8  jpeg   no       443  0   150   150 1028B  12%
  55  1772 smask      72    72  gray    1   8  image  no       443  0   203   203  602B  12%
  55  1773 image      53    53  icc     3   8  jpeg   no      2181  0   150   150 1016B  12%
  55  1774 smask      72    72  gray    1   8  image  no      2181  0   203   203  602B  12%
  55  1775 image      53    53  icc     3   8  jpeg   no       449  0   150   150 1007B  12%
  55  1776 smask      72    72  gray    1   8  image  no       449  0   203   203  602B  12%
  55  1777 image      72    72  icc     3   8  jpeg   no       452  0   203   203 1362B 8.8%
  55  1778 smask      72    72  gray    1   8  image  no       452  0   203   203  602B  12%
  55  1779 image      53    53  icc     3   8  jpeg   no      1348  0   150   150  976B  12%
  55  1780 smask      72    72  gray    1   8  image  no      1348  0   203   203  602B  12%
  55  1781 image      53    53  icc     3   8  jpeg   no       440  0   150   150  965B  11%
  55  1782 smask      72    72  gray    1   8  image  no       440  0   203   203  602B  12%
  55  1783 image    1670  1173  icc     3   8  jpeg   no      2666  0   150   150 5558B 0.1%
  55  1784 smask    1670  1173  gray    1   8  jpeg   no      2666  0   150   150 8756B 0.4%
  55  1785 image    1170   709  icc     3   8  jpeg   no      2624  0   111   111 73.2K 3.0%
  55  1786 image      66    66  icc     3   8  jpeg   no      2520  0   151   151 1093B 8.4%
  55  1787 smask      66    66  gray    1   8  image  no      2520  0   151   151  415B 9.5%
  55  1788 image      66    66  icc     3   8  jpeg   no      2523  0   151   151 1207B 9.2%
  55  1789 smask      66    66  gray    1   8  image  no      2523  0   151   151  612B  14%
  55  1790 image      66    66  icc     3   8  jpeg   no      2526  0   151   151 1216B 9.3%
  55  1791 smask      66    66  gray    1   8  image  no      2526  0   151   151  612B  14%
  55  1792 image     205   136  icc     3   8  jpeg   no      2672  0   150   150 2368B 2.8%
  55  1793 smask     205   136  gray    1   8  image  no      2672  0   150   150 1121B 4.0%
  55  1794 image    1170   709  icc     3   8  jpeg   no      2624  0   127   127 73.2K 3.0%
  55  1795 image      66    66  icc     3   8  jpeg   no      2520  0   151   151 1093B 8.4%
  55  1796 smask      66    66  gray    1   8  image  no      2520  0   151   151  415B 9.5%
  55  1797 image      66    66  icc     3   8  jpeg   no      2523  0   151   151 1207B 9.2%
  55  1798 smask      66    66  gray    1   8  image  no      2523  0   151   151  612B  14%
  55  1799 image      66    66  icc     3   8  jpeg   no      2526  0   151   151 1216B 9.3%
  55  1800 smask      66    66  gray    1   8  image  no      2526  0   151   151  612B  14%
  55  1801 image     216   133  icc     3   8  jpeg   no      2532  0   150   150 2579B 3.0%
  55  1802 smask     216   133  gray    1   8  image  no      2532  0   150   150 1225B 4.3%
  55  1803 image     701   741  icc     3   8  jpeg   no      2675  0   155   155 42.2K 2.8%
  55  1804 image      66    66  icc     3   8  jpeg   no      2520  0   151   151 1093B 8.4%
  55  1805 smask      66    66  gray    1   8  image  no      2520  0   151   151  415B 9.5%
  55  1806 image      66    66  icc     3   8  jpeg   no      2523  0   151   151 1207B 9.2%
  55  1807 smask      66    66  gray    1   8  image  no      2523  0   151   151  612B  14%
  55  1808 image      66    66  icc     3   8  jpeg   no      2526  0   151   151 1216B 9.3%
  55  1809 smask      66    66  gray    1   8  image  no      2526  0   151   151  612B  14%
  55  1810 image     203   133  icc     3   8  jpeg   no      2621  0   150   150 2385B 2.9%
  55  1811 smask     203   133  gray    1   8  image  no      2621  0   150   150 1032B 3.8%
  55  1812 image     701   741  icc     3   8  jpeg   no      2675  0   115   115 42.2K 2.8%
  55  1813 image      66    66  icc     3   8  jpeg   no      2520  0   151   151 1093B 8.4%
  55  1814 smask      66    66  gray    1   8  image  no      2520  0   151   151  415B 9.5%
  55  1815 image      66    66  icc     3   8  jpeg   no      2523  0   151   151 1207B 9.2%
